source,target,mut_source,mut_target,mean_step,sd_step,raw_reproducibility,log_reproducibility,reliable_uphill_score,source_mean_fitness,target_mean_fitness
OOOOWOWO,OOOOWOOO,6,7,1.3180465534008132,1.248795474752538,0.9772026805195455,0.2960511905678501,0.3902092513581622,-0.0441991243086412,1.2738474290921722
OOOOWWOO,OOOOWOOO,6,7,1.4462121780542834,1.3435731244439046,1.001828139888234,0.30142678987556837,0.43592709430985654,-0.17236474896211132,1.2738474290921722
OOOWWOOO,OOOOWOOO,6,7,0.9658623213881664,1.6989580856132567,0.5369009590120096,0.18664588159183532,0.1802742244718309,0.30798510770400583,1.2738474290921722
OOWOWOOO,OOOOWOOO,6,7,1.116073557996054,1.1133008570522371,0.9198654657737563,0.2832707966623078,0.3161510459072786,0.1577738710961182,1.2738474290921722
OWOOWOOO,OOOOWOOO,6,7,0.1311609956446239,1.3189792117881733,0.09243334543240916,0.03839494807358133,0.005035919617054562,1.1426864334475482,1.2738474290921722
WOOOWOOO,OOOOWOOO,6,7,-1.508016893764444,2.49949575801499,0.5801190054320328,0.19868979673679726,0.0,2.7818643228566162,1.2738474290921722
OOOOWOWW,OOOOWOOW,5,6,1.384701125927312,0.9506907440963187,1.3178959971882784,0.36509394549274243,0.5055459973930452,-1.1709342326439718,0.2137668932833404
OOOOWWOW,OOOOWOOW,5,6,0.06226962038887803,1.2995067937998521,0.04449397506660722,0.018905939191508837,0.0011772656565504668,0.15149727289446244,0.2137668932833404
OOOWWOOW,OOOOWOOW,5,6,-0.14351944587759902,1.6362225960500816,0.08266189266520707,0.03449285083063748,0.0,0.3572863391609395,0.2137668932833404
OOWOWOOW,OOOOWOOW,5,6,-1.0962509846959512,0.4399988859791899,2.0300986042000795,0.4814567613614506,0.0,1.3100178779792915,0.2137668932833404
OWOOWOOW,OOOOWOOW,5,6,0.17057516958264243,0.649883998631998,0.22746874169047498,0.08901044133741666,0.015182971125755692,0.043191723700697994,0.2137668932833404
WOOOWOOW,OOOOWOOW,5,6,0.27120578758775776,0.9646853974704621,0.2547285688637257,0.09854978653882367,0.02672727247486708,-0.0574388943044174,0.2137668932833404
OOOOWOWW,OOOOWOWO,5,6,1.1267351083353307,0.709924513611145,1.3911606444798763,0.3786087541448589,0.4265917756181122,-1.1709342326439718,-0.0441991243086412
OOOOWWWO,OOOOWOWO,5,6,0.49437282682954714,0.6655738126437638,0.6457546204752282,0.21636508305263444,0.10696501773594062,-0.5385719511381883,-0.0441991243086412
OOOWWOWO,OOOOWOWO,5,6,0.054173120240420335,0.4863005335250031,0.09239821071749049,0.03838098012006039,0.002079217450989214,-0.09837224454906157,-0.0441991243086412
OOWOWOWO,OOOOWOWO,5,6,-0.22733824066803318,0.5072345181990563,0.374382934195302,0.13810775385705615,0.0,0.18313911635939198,-0.0441991243086412
OWOOWOWO,OOOOWOWO,5,6,0.6395625744038703,1.4349092794647835,0.41667776914273597,0.15127107890137734,0.09674732065501589,-0.6837616987125115,-0.0441991243086412
WOOOWOWO,OOOOWOWO,5,6,0.8071343536883369,0.6025708448326844,1.1488298434594935,0.33220202695149087,0.26813166831744706,-0.851333477996978,-0.0441991243086412
OOOOWWWW,OOOOWOWW,4,5,-1.0767895971008614,0.670391865391824,1.3977167276463938,0.379797873138592,0.0,-0.09414463554311057,-1.1709342326439718
OOOWWOWW,OOOOWOWW,4,5,-0.14443817450904617,1.570820343499636,0.08644745981875677,0.03600872885027006,0.0,-1.0264960581349258,-1.1709342326439718
OOWOWOWW,OOOOWOWW,4,5,-0.04126696116324846,1.265922226224014,0.03021179417903446,0.012926517508793499,0.0,-1.1296672714807234,-1.1709342326439718
OWOOWOWW,OOOOWOWW,4,5,0.24237792827252114,0.7459192880363616,0.28652606897657423,0.10941859077797747,0.026520651347264966,-1.4133121609164931,-1.1709342326439718
WOOOWOWW,OOOOWOWW,4,5,1.0248721233246647,0.6268108427092047,1.410094708417433,0.38203410918686437,0.3915361086647885,-2.1958063559686365,-1.1709342326439718
OOOOWWOW,OOOOWWOO,5,6,-0.3238620218565737,1.46031675218383,0.2075617155319868,0.08190933572174212,0.0,0.15149727289446244,-0.17236474896211132
OOOOWWWO,OOOOWWOO,5,6,0.3662072021760771,0.9420553018937864,0.3514277999550964,0.1307928484670939,0.047897283101774074,-0.5385719511381883,-0.17236474896211132
OOOWWWOO,OOOOWWOO,5,6,-0.0943384792468941,0.10136785587080355,0.4684882740541327,0.16687048301141208,0.0,-0.0780262697152172,-0.17236474896211132
OOWOWWOO,OOOOWWOO,5,6,-0.4162046304308083,0.5974711589824405,0.5967338219949058,0.20323252460836358,0.0,0.24383988146869698,-0.17236474896211132
OWOOWWOO,OOOOWWOO,5,6,-0.8732650745778229,0.8052930434611301,0.9646214348882464,0.2932788780813637,0.0,0.7009003256157115,-0.17236474896211132
WOOOWWOO,OOOOWWOO,5,6,-0.22473439446134116,0.15232140353268325,0.8906671860369199,0.27661508675697183,0.0,0.05236964549922988,-0.17236474896211132
OOOOWWWW,OOOOWWOW,4,5,0.24564190843757303,1.5370864348653508,0.15004822177136717,0.060716050797216495,0.014914406590620887,-0.09414463554311057,0.15149727289446244
OOOWWWOW,OOOOWWOW,4,5,0.4375205914223552,1.332165478760499,0.3054958368365488,0.115775491216951,0.05065416138945409,-0.2860233185278928,0.15149727289446244
OOWOWWOW,OOOOWWOW,4,5,-0.5395426766005297,1.006062441232898,0.487804898247079,0.1725459841869724,0.0,0.691039949494992,0.15149727289446244
OWOOWWOW,OOOOWWOW,4,5,0.282203920340469,1.611157798098255,0.1649198692570051,0.06629605279861926,0.018709006002869077,-0.13070664744600666,0.15149727289446244
WOOOWWOW,OOOOWWOW,4,5,0.10615114795062992,1.9862134327618495,0.05088220902216171,0.021554039683271846,0.002287986055352738,0.0453461249438325,0.15149727289446244
OOOOWWWW,OOOOWWWO,4,5,-0.4444273155950779,1.0400881912074227,0.38981836582694745,0.14295804638832904,0.0,-0.09414463554311057,-0.5385719511381883
OOOWWWWO,OOOOWWWO,4,5,0.3240899724721095,1.1948107833706776,0.25029909901463127,0.0970139182186513,0.031441238084894185,-0.8626619236102978,-0.5385719511381883
OOWOWWWO,OOOOWWWO,4,5,0.2418746664243009,0.8066625582066076,0.2667747380047685,0.10269939409478801,0.024840381688654666,-0.7804466175624892,-0.5385719511381883
OWOOWWWO,OOOOWWWO,4,5,0.08646570388774832,0.915224299488688,0.08516906454198968,0.0354974046157216,0.0030693080762865745,-0.6250376550259368,-0.5385719511381883
WOOOWWWO,OOOOWWWO,4,5,1.3028516802290804,0.4646934235940452,2.307184085723819,0.5194583694492272,0.6767772094459841,-1.8414236313672685,-0.5385719511381883
OOOWWWWW,OOOOWWWW,3,4,0.3428470901895136,1.1071008823967936,0.2840252171042769,0.10857355297091553,0.03722412670761541,-0.4369917257326242,-0.09414463554311057
OOWOWWWW,OOOOWWWW,3,4,-0.20404660334324634,0.12290342934592614,0.9154036074814457,0.28226030103731287,0.0,0.10990196780013577,-0.09414463554311057
OWOOWWWW,OOOOWWWW,3,4,-0.39187152238364326,0.8903339442053473,0.3956963453353954,0.14479094128860887,0.0,0.29772688684053267,-0.09414463554311057
WOOOWWWW,OOOOWWWW,3,4,0.6582142115605082,0.3638936537203517,1.4188903130744237,0.38361617530418707,0.2525016183697032,-0.7523588471036188,-0.09414463554311057
OOOWOOOW,OOOWOOOO,6,7,-1.4138279655636226,2.364293860725,0.5737253937514057,0.19692895268444732,0.0,-0.039875604474354565,-1.453703570037977
OOOWOOWO,OOOWOOOO,6,7,-0.6818365273623291,2.0378329051239756,0.3189381760043536,0.12022443887507736,0.0,-0.7718670426756479,-1.453703570037977
OOOWOWOO,OOOWOOOO,6,7,-2.2102179677095353,2.099415932378745,1.004911319942612,0.30209516792312685,0.0,0.7565143976715584,-1.453703570037977
OOOWWOOO,OOOWOOOO,6,7,-1.761688677741983,2.6867318773994286,0.6321701388028713,0.2127654280035744,0.0,0.30798510770400583,-1.453703570037977
OOWWOOOO,OOOWOOOO,6,7,-2.5158394954830996,2.368233854632624,1.0192873299914935,0.3051981203063481,0.0,1.0621359254451226,-1.453703570037977
OWOWOOOO,OOOWOOOO,6,7,-1.7322853522544976,3.1164394795379593,0.5385723447541254,0.18711792189568377,0.0,0.27858178221652036,-1.453703570037977
WOOWOOOO,OOOWOOOO,6,7,-2.1541342902902754,2.98769495855693,0.6976512638725928,0.22984848111949333,0.0,0.7004307202522981,-1.453703570037977
OOOWOOWW,OOOWOOOW,5,6,0.6001297685395024,0.9830570418155529,0.5541072587769628,0.19148098890986193,0.11491344155419046,-0.640005373013857,-0.039875604474354565
OOOWOWOW,OOOWOOOW,5,6,-0.5316120805739158,0.4337919110953561,0.9959163290485854,0.300142331242863,0.0,0.4917364760995613,-0.039875604474354565
OOOWWOOW,OOOWOOOW,5,6,-0.397161943635294,1.2607928125015944,0.29186070060524266,0.11121568686339477,0.0,0.3572863391609395,-0.039875604474354565
OOWWOOOW,OOOWOOOW,5,6,-0.2083221786465618,1.3006070129709433,0.14873706665560127,0.060220634808335796,0.0,0.16844657417220724,-0.039875604474354565
OWOWOOOW,OOOWOOOW,5,6,0.5459855994787212,1.0278304398991567,0.48410255669951563,0.17146391325413884,0.09361682746702844,-0.5858612039530756,-0.039875604474354565
WOOWOOOW,OOOWOOOW,5,6,-0.20767566784771105,0.7390234752611843,0.24752068800347038,0.09604775638861432,0.0,0.16780006337335648,-0.039875604474354565
OOOWOOWW,OOOWOOWO,5,6,-0.131861669661791,0.8799271082424271,0.1345627328325418,0.05482851412116107,0.0,-0.640005373013857,-0.7718670426756479
OOOWOWWO,OOOWOOWO,5,6,1.3193583320077689,1.1109603054866124,1.0895141038315024,0.3200453068965019,0.42225444227388326,-2.091225374683417,-0.7718670426756479
OOOWWOWO,OOOWOOWO,5,6,-0.6734947981265864,0.8956506672388195,0.676436847066402,0.2243871977963504,0.0,-0.09837224454906157,-0.7718670426756479
OOWWOOWO,OOOWOOWO,5,6,-1.0544957991743587,1.7094182357203493,0.5827816799660761,0.19942101484665212,0.0,0.28262875649871066,-0.7718670426756479
OWOWOOWO,OOOWOOWO,5,6,0.7991349674789029,1.289747640740488,0.5750216399382454,0.19728652513590886,0.1576585608485103,-1.571002010154551,-0.7718670426756479
WOOWOOWO,OOOWOOWO,5,6,-0.3152162553453734,0.9017967824533143,0.3146508961362761,0.11881044179134254,0.0,-0.45665078733027453,-0.7718670426756479
OOOWOWWW,OOOWOOWW,4,5,-0.35557244879811173,0.5497079563937227,0.547280428535548,0.18956903220514165,0.0,-0.28443292421574523,-0.640005373013857
OOOWWOWW,OOOWOOWW,4,5,0.3864906851210688,1.2000936094896077,0.29727912074946494,0.1130334283273453,0.04368636715581891,-1.0264960581349258,-0.640005373013857
OOWWOOWW,OOOWOOWW,4,5,-0.6415621065888008,0.7012410696572356,0.8007104614136364,0.2554438876561984,0.0,0.0015567335749437639,-0.640005373013857
OWOWOOWW,OOOWOOWW,4,5,1.0517559953461588,0.487631138796796,1.7898234554072163,0.4455767212777623,0.4686379879905709,-1.691761368360016,-0.640005373013857
WOOWOOWW,OOOWOOWW,4,5,1.5698155962560048,1.1290774738885574,1.277230792693173,0.3574070477050782,0.5610631576992456,-2.209820969269862,-0.640005373013857
OOOWOWOW,OOOWOWOO,5,6,0.2647779215719969,0.5214076712526278,0.42609374460772276,0.15414807490412255,0.04081500688743807,0.4917364760995613,0.7565143976715584
OOOWOWWO,OOOWOWOO,5,6,2.8477397723549753,1.9028195650574014,1.4218653652274253,0.384149996460206,1.0939592234697515,-2.091225374683417,0.7565143976715584
OOOWWWOO,OOOWOWOO,5,6,0.8345406673867753,0.7070302051954425,1.0340885161599007,0.3083698479197455,0.2573471786849028,-0.0780262697152172,0.7565143976715584
OOWWOWOO,OOOWOWOO,5,6,-0.6200142987501907,0.644119052631524,0.8332192228616567,0.2632144025433871,0.0,1.376528696421749,0.7565143976715584
OWOWOWOO,OOOWOWOO,5,6,1.2530222508244926,0.8282876780451519,1.3498210527400167,0.37103479045613824,0.4649148482715443,-0.4965078531529345,0.7565143976715584
WOOWOWOO,OOOWOWOO,5,6,0.3169577189885571,0.6462239413828605,0.4247487937752155,0.15373829796242225,0.0487285402433525,0.43955667868300113,0.7565143976715584
OOOWOWWW,OOOWOWOW,4,5,0.7761694003153065,0.8790612849321947,0.7927689637621208,0.253524325129235,0.1967778234009011,-0.28443292421574523,0.4917364760995613
OOOWWWOW,OOOWOWOW,4,5,0.7777597946274541,0.7099808174206358,0.960220017437217,0.2923048198239504,0.22734293663489066,-0.2860233185278928,0.4917364760995613
OOWWOWOW,OOOWOWOW,4,5,-0.5851662101037157,0.2612723210887086,1.6197371787030177,0.41825772354708474,0.0,1.0769026862032771,0.4917364760995613
OWOWOWOW,OOOWOWOW,4,5,0.300280942796062,0.38887548624406565,0.6142278581056733,0.20796483802755944,0.06244787763134587,0.1914555333034993,0.4917364760995613
WOOWOWOW,OOOWOWOW,4,5,0.09523381382386671,1.0533431536906201,0.08257196786500612,0.03445677727272039,0.0032814503117606954,0.3965026622756946,0.4917364760995613
OOOWOWWW,OOOWOWWO,4,5,-1.8067924504676716,1.5386627086518487,1.1026017989718857,0.32275703165734054,0.0,-0.28443292421574523,-2.091225374683417
OOOWWWWO,OOOWOWWO,4,5,-1.228563451073119,2.3412106127757144,0.5032599172900585,0.17703407764984386,0.0,-0.8626619236102978,-2.091225374683417
OOWWOWWO,OOOWOWWO,4,5,-0.9828288854807058,2.0888017296054096,0.449026000019603,0.16107617813075953,0.0,-1.108396489202711,-2.091225374683417
OWOWOWWO,OOOWOWWO,4,5,0.20434482526115275,2.193314600698398,0.0891045760572589,0.037069582808181956,0.007574977421441774,-2.2955701999445695,-2.091225374683417
WOOWOWWO,OOOWOWWO,4,5,0.7186600071125012,1.4430520098862154,0.4657393286215253,0.16605674096861608,0.11933833864558441,-2.8098853817959184,-2.091225374683417
OOOWWWWW,OOOWOWWW,3,4,0.15255880151687906,1.0668525021779092,0.1307438611410875,0.053364238620222056,0.00814118428776183,-0.4369917257326242,-0.28443292421574523
OOWWOWWW,OOOWOWWW,3,4,-0.1994960775409338,0.9680831504525711,0.18677953814401319,0.0743700498222965,0.0,-0.08493684667481138,-0.28443292421574523
OWOWOWWW,OOOWOWWW,3,4,0.5765462256263609,1.043548090837709,0.5041731346899547,0.17729782768709346,0.10222039336474664,-0.8609791498421061,-0.28443292421574523
WOOWOWWW,OOOWOWWW,3,4,-0.07649144095515514,1.4651985190881296,0.04887012096057844,0.02072171389204683,0.0,-0.20794148326059006,-0.28443292421574523
OOOWWOOW,OOOWWOOO,5,6,-0.04930123145693366,1.0955062585245865,0.0412387899313701,0.01755033878732441,0.0,0.3572863391609395,0.30798510770400583
OOOWWOWO,OOOWWOOO,5,6,0.4063573522530673,0.7288300551334905,0.4902782539511309,0.1732673643003743,0.07040846738896774,-0.09837224454906157,0.30798510770400583
OOOWWWOO,OOOWWOOO,5,6,0.38601137741922303,0.46521965045355695,0.6829404765200053,0.22606875579991556,0.08726511181777537,-0.0780262697152172,0.30798510770400583
OOWWWOOO,OOOWWOOO,5,6,-0.37647375474751915,0.3205710950605285,0.8951489038811313,0.2776433386277431,0.0,0.684458862451525,0.30798510770400583
OWOWWOOO,OOOWWOOO,5,6,0.11361344103949977,0.829326376212412,0.12225354186388836,0.050090984721509635,0.005691009139267719,0.19437166666450603,0.30798510770400583
WOOWWOOO,OOOWWOOO,5,6,-0.009019286990944253,0.10118446322623145,0.044830932002945405,0.019046021319342885,0.0,0.31700439469495006,0.30798510770400583
OOOWWOWW,OOOWWOOW,4,5,1.3837823972958654,2.984779237765541,0.44858393117888323,0.1609436633587964,0.22271100831221402,-1.0264960581349258,0.3572863391609395
OOOWWWOW,OOOWWOOW,4,5,0.6433096576888322,1.1250766241573966,0.5251178946715258,0.18330341681478385,0.11792085832431193,-0.2860233185278928,0.3572863391609395
OOWWWOOW,OOOWWOOW,4,5,-1.2751341861789929,2.4593497430202818,0.49822584414516574,0.17557728430676325,0.0,1.6324205253399324,0.3572863391609395
OWOWWOOW,OOOWWOOW,4,5,0.8400095828321544,1.330786277981896,0.5870964767826654,0.20060332754931853,0.1685087174894451,-0.48272324367121494,0.3572863391609395
WOOWWOOW,OOOWWOOW,4,5,0.5441318574926685,1.3825294535255637,0.36702937415420855,0.13577784660587897,0.07388105188001153,-0.18684551833172902,0.3572863391609395
OOOWWOWW,OOOWWOWO,4,5,0.9281238135858642,1.3535359392563568,0.6385282871372973,0.2144539433330387,0.19903981172478669,-1.0264960581349258,-0.09837224454906157
OOOWWWWO,OOOWWOWO,4,5,0.7642896790612363,1.1461715133762092,0.6133101831148209,0.20771787505432263,0.15875662806055024,-0.8626619236102978,-0.09837224454906157
OOWWWOWO,OOOWWOWO,4,5,-0.23460006096624209,0.9967080864136884,0.2139129490085193,0.08418754413564918,0.0,0.1362278164171805,-0.09837224454906157
OWOWWOWO,OOOWWOWO,4,5,1.3494101898854378,1.5295235175606752,0.8281010831346854,0.26200020596777135,0.35354574768499414,-1.4477824344344994,-0.09837224454906157
WOOWWOWO,OOOWWOWO,4,5,-0.7914087258231223,3.4328131544438563,0.2240165814678381,0.08778730113569186,0.0,0.6930364812740608,-0.09837224454906157
OOOWWWWW,OOOWWOWW,3,4,-0.5895043324023015,2.1046834742319076,0.2673872867884945,0.10290934638611517,0.0,-0.4369917257326242,-1.0264960581349258
OOWWWOWW,OOOWWOWW,3,4,-0.7441407495235873,2.2828312158101727,0.31229268132219606,0.11803070676787328,0.0,-0.28235530861133856,-1.0264960581349258
OWOWWOWW,OOOWWOWW,3,4,0.36240230753584046,1.1998576458298311,0.2788015354592789,0.1068031490581205,0.03870570767075719,-1.388898365670766,-1.0264960581349258
WOOWWOWW,OOOWWOWW,3,4,-0.4862253879693812,1.3098595355681149,0.3448750571974197,0.12868193899256547,0.0,-0.5402706701655445,-1.0264960581349258
OOOWWWOW,OOOWWWOO,4,5,0.20799704881267558,0.45676231127168504,0.37358320525970123,0.13785497208615402,0.028673427358073808,-0.2860233185278928,-0.0780262697152172
OOOWWWWO,OOOWWWOO,4,5,0.7846356538950806,1.227674261621444,0.5909850605500414,0.20166610161318016,0.15823441350772938,-0.8626619236102978,-0.0780262697152172
OOWWWWOO,OOOWWWOO,4,5,-0.4730669417925313,0.6317450175744596,0.6464915106092866,0.21655949581012127,0.0,0.3950406720773141,-0.0780262697152172
OWOWWWOO,OOOWWWOO,4,5,1.0211350469464888,0.5749191419332924,1.5129739008756928,0.4001879781411121,0.40864596984654494,-1.099161316661706,-0.0780262697152172
WOOWWWOO,OOOWWWOO,4,5,0.7895043854814263,0.9291221823359459,0.7671629268444833,0.24727659193323268,0.1952259537581883,-0.8675306551966435,-0.0780262697152172
