library_id,metric,source,target,source_mut_count,target_mut_count,source_value,target_value,edge_delta,is_uphill
1,log2fc_pos_pre,OOWOWWWO,OOOOWWWO,4,5,-1.8269685782216036,-1.0464617448622318,0.7805068333593719,True
1,log2fc_pos_pre,OWOOWWWO,OOOOWWWO,4,5,-0.0995099823974793,-1.0464617448622318,-0.9469517624647524,False
1,log2fc_pos_pre,WOOOWWWO,OOOOWWWO,4,5,-2.5471799999591447,-1.0464617448622318,1.500718255096913,True
1,log2fc_pos_pre,OOOWWWWW,OOOOWWWW,3,4,-1.9824426378627895,-0.3105374506644157,1.6719051871983739,True
1,log2fc_pos_pre,OOWOWWWW,OOOOWWWW,3,4,-0.4327423225220566,-0.3105374506644157,0.1222048718576409,True
1,log2fc_pos_pre,OWOOWWWW,OOOOWWWW,3,4,-0.7463617143412236,-0.3105374506644157,0.4358242636768079,True
1,log2fc_pos_pre,WOOOWWWW,OOOOWWWW,3,4,-0.8791973501575602,-0.3105374506644157,0.5686598994931444,True
1,log2fc_pos_pre,OOOWOOOW,OOOWOOOO,6,7,-0.0512419527893972,-2.5423178714602925,-2.4910759186708953,False
1,log2fc_pos_pre,OOOWOOWO,OOOWOOOO,6,7,-1.902102892047267,-2.5423178714602925,-0.6402149794130256,False
1,log2fc_pos_pre,OOOWOWOO,OOOWOOOO,6,7,-0.0130063669081346,-2.5423178714602925,-2.529311504552158,False
1,log2fc_pos_pre,OOOWWOOO,OOOWOOOO,6,7,0.0907601381783856,-2.5423178714602925,-2.633078009638678,False
1,log2fc_pos_pre,OOWWOOOO,OOOWOOOO,6,7,2.3726673205524893,-2.5423178714602925,-4.914985192012782,False
1,log2fc_pos_pre,OWOWOOOO,OOOWOOOO,6,7,0.1097675457878186,-2.5423178714602925,-2.652085417248111,False
1,log2fc_pos_pre,WOOWOOOO,OOOWOOOO,6,7,1.2991738355824958,-2.5423178714602925,-3.8414917070427883,False
1,log2fc_pos_pre,OOOWOOWW,OOOWOOOW,5,6,-1.958945681305537,-0.0512419527893972,1.9077037285161398,True
1,log2fc_pos_pre,OOOWOWOW,OOOWOOOW,5,6,0.004033413373462,-0.0512419527893972,-0.0552753661628592,False
1,log2fc_pos_pre,OOOWWOOW,OOOWOOOW,5,6,0.5269235292418711,-0.0512419527893972,-0.5781654820312684,False
1,log2fc_pos_pre,OOWWOOOW,OOOWOOOW,5,6,0.2138466319822177,-0.0512419527893972,-0.2650885847716149,False
1,log2fc_pos_pre,OWOWOOOW,OOOWOOOW,5,6,-0.0575957443241379,-0.0512419527893972,0.006353791534740701,True
1,log2fc_pos_pre,WOOWOOOW,OOOWOOOW,5,6,-0.0299302872880084,-0.0512419527893972,-0.0213116655013888,False
1,log2fc_pos_pre,OOOWOOWW,OOOWOOWO,5,6,-1.958945681305537,-1.902102892047267,0.05684278925827013,True
1,log2fc_pos_pre,OOOWOWWO,OOOWOOWO,5,6,-3.59139037277245,-1.902102892047267,1.689287480725183,True
1,log2fc_pos_pre,OOOWWOWO,OOOWOOWO,5,6,-0.6840958510845281,-1.902102892047267,-1.2180070409627388,False
1,log2fc_pos_pre,OOWWOOWO,OOOWOOWO,5,6,0.5727626977636286,-1.902102892047267,-2.4748655898108955,False
1,log2fc_pos_pre,OWOWOOWO,OOOWOOWO,5,6,-2.358355899176593,-1.902102892047267,0.45625300712932626,True
1,log2fc_pos_pre,WOOWOOWO,OOOWOOWO,5,6,-0.7566687783461711,-1.902102892047267,-1.145434113701096,False
1,log2fc_pos_pre,OOOWOWWW,OOOWOOWW,4,5,-2.7189044909019344,-1.958945681305537,0.7599588095963974,True
1,log2fc_pos_pre,OOOWWOWW,OOOWOOWW,4,5,-2.3147322979773097,-1.958945681305537,0.3557866166717727,True
1,log2fc_pos_pre,OOWWOOWW,OOOWOOWW,4,5,-1.43193090711244,-1.958945681305537,-0.5270147741930971,False
1,log2fc_pos_pre,OWOWOOWW,OOOWOOWW,4,5,-2.4684162400635254,-1.958945681305537,0.5094705587579884,True
1,log2fc_pos_pre,WOOWOOWW,OOOWOOWW,4,5,-3.8411125085254256,-1.958945681305537,1.8821668272198886,True
1,log2fc_pos_pre,OOOWOWOW,OOOWOWOO,5,6,0.004033413373462,-0.0130063669081346,-0.0170397802815966,False
1,log2fc_pos_pre,OOOWOWWO,OOOWOWOO,5,6,-3.59139037277245,-0.0130063669081346,3.5783840058643155,True
1,log2fc_pos_pre,OOOWWWOO,OOOWOWOO,5,6,-0.4989311591847791,-0.0130063669081346,0.4859247922766445,True
1,log2fc_pos_pre,OOWWOWOO,OOOWOWOO,5,6,1.3532994845832536,-0.0130063669081346,-1.3663058514913882,False
1,log2fc_pos_pre,OWOWOWOO,OOOWOWOO,5,6,-0.4001311065158515,-0.0130063669081346,0.3871247396077169,True
1,log2fc_pos_pre,WOOWOWOO,OOOWOWOO,5,6,-0.0296343285133319,-0.0130063669081346,0.0166279616051973,True
1,log2fc_pos_pre,OOOWOWWW,OOOWOWOW,4,5,-2.7189044909019344,0.004033413373462,2.7229379042753963,True
1,log2fc_pos_pre,OOOWWWOW,OOOWOWOW,4,5,-0.8613139302690056,0.004033413373462,0.8653473436424676,True
1,log2fc_pos_pre,OOWWOWOW,OOOWOWOW,4,5,0.9213447819010984,0.004033413373462,-0.9173113685276364,False
1,log2fc_pos_pre,OWOWOWOW,OOOWOWOW,4,5,-0.0732225986874064,0.004033413373462,0.07725601206086839,True
1,log2fc_pos_pre,WOOWOWOW,OOOWOWOW,4,5,0.8822007833228139,0.004033413373462,-0.878167369949352,False
1,log2fc_pos_pre,OOOWOWWW,OOOWOWWO,4,5,-2.7189044909019344,-3.59139037277245,-0.8724858818705155,False
1,log2fc_pos_pre,OOOWWWWO,OOOWOWWO,4,5,-0.7088631196575326,-3.59139037277245,-2.882527253114917,False
1,log2fc_pos_pre,OOWWOWWO,OOOWOWWO,4,5,-1.1361451402926748,-3.59139037277245,-2.455245232479775,False
1,log2fc_pos_pre,OWOWOWWO,OOOWOWWO,4,5,-3.659032251469333,-3.59139037277245,0.06764187869688332,True
1,log2fc_pos_pre,WOOWOWWO,OOOWOWWO,4,5,-4.115852400703455,-3.59139037277245,0.5244620279310048,True
1,log2fc_pos_pre,OOOWWWWW,OOOWOWWW,3,4,-1.9824426378627895,-2.7189044909019344,-0.7364618530391449,False
1,log2fc_pos_pre,OOWWOWWW,OOOWOWWW,3,4,-0.4004676196738561,-2.7189044909019344,-2.3184368712280783,False
1,log2fc_pos_pre,OWOWOWWW,OOOWOWWW,3,4,-2.729013417207496,-2.7189044909019344,0.010108926305561372,True
1,log2fc_pos_pre,WOOWOWWW,OOOWOWWW,3,4,-0.6855069336913486,-2.7189044909019344,-2.033397557210586,False
1,log2fc_pos_pre,OOOWWOOW,OOOWWOOO,5,6,0.5269235292418711,0.0907601381783856,-0.43616339106348556,False
1,log2fc_pos_pre,OOOWWOWO,OOOWWOOO,5,6,-0.6840958510845281,0.0907601381783856,0.7748559892629137,True
1,log2fc_pos_pre,OOOWWWOO,OOOWWOOO,5,6,-0.4989311591847791,0.0907601381783856,0.5896912973631647,True
1,log2fc_pos_pre,OOWWWOOO,OOOWWOOO,5,6,1.4589720985736894,0.0907601381783856,-1.3682119603953038,False
1,log2fc_pos_pre,OWOWWOOO,OOOWWOOO,5,6,0.0997128446383117,0.0907601381783856,-0.008952706459926102,False
1,log2fc_pos_pre,WOOWWOOO,OOOWWOOO,5,6,0.6680419098130121,0.0907601381783856,-0.5772817716346266,False
1,log2fc_pos_pre,OOOWWOWW,OOOWWOOW,4,5,-2.3147322979773097,0.5269235292418711,2.841655827219181,True
1,log2fc_pos_pre,OOOWWWOW,OOOWWOOW,4,5,-0.8613139302690056,0.5269235292418711,1.3882374595108766,True
1,log2fc_pos_pre,OOWWWOOW,OOOWWOOW,4,5,0.8761849108518779,0.5269235292418711,-0.34926138161000675,False
1,log2fc_pos_pre,OWOWWOOW,OOOWWOOW,4,5,-0.9577996614211244,0.5269235292418711,1.4847231906629954,True
1,log2fc_pos_pre,WOOWWOOW,OOOWWOOW,4,5,-0.4048314713950245,0.5269235292418711,0.9317550006368956,True
1,log2fc_pos_pre,OOOWWOWW,OOOWWOWO,4,5,-2.3147322979773097,-0.6840958510845281,1.6306364468927816,True
1,log2fc_pos_pre,OOOWWWWO,OOOWWOWO,4,5,-0.7088631196575326,-0.6840958510845281,0.024767268573004486,True
1,log2fc_pos_pre,OOWWWOWO,OOOWWOWO,4,5,-0.92557123172817,-0.6840958510845281,0.24147538064364193,True
1,log2fc_pos_pre,OWOWWOWO,OOOWWOWO,4,5,-2.6541227242176797,-0.6840958510845281,1.9700268731331516,True
1,log2fc_pos_pre,WOOWWOWO,OOOWWOWO,4,5,-1.5204122186698117,-0.6840958510845281,0.8363163675852836,True
1,log2fc_pos_pre,OOOWWWWW,OOOWWOWW,3,4,-1.9824426378627895,-2.3147322979773097,-0.3322896601145202,False
1,log2fc_pos_pre,OOWWWOWW,OOOWWOWW,3,4,-1.041753232879692,-2.3147322979773097,-1.2729790650976178,False
1,log2fc_pos_pre,OWOWWOWW,OOOWWOWW,3,4,-2.9876855866401963,-2.3147322979773097,0.6729532886628866,True
1,log2fc_pos_pre,WOOWWOWW,OOOWWOWW,3,4,-0.7391400497905964,-2.3147322979773097,-1.5755922481867133,False
1,log2fc_pos_pre,OOOWWWOW,OOOWWWOO,4,5,-0.8613139302690056,-0.4989311591847791,0.3623827710842265,True
1,log2fc_pos_pre,OOOWWWWO,OOOWWWOO,4,5,-0.7088631196575326,-0.4989311591847791,0.20993196047275348,True
1,log2fc_pos_pre,OOWWWWOO,OOOWWWOO,4,5,1.3762472342139405,-0.4989311591847791,-1.8751783933987196,False
1,log2fc_pos_pre,OWOWWWOO,OOOWWWOO,4,5,-2.1258952795919814,-0.4989311591847791,1.6269641204072023,True
1,log2fc_pos_pre,WOOWWWOO,OOOWWWOO,4,5,-1.1898015554996075,-0.4989311591847791,0.6908703963148284,True
1,log2fc_pos_pre,OOOWWWWW,OOOWWWOW,3,4,-1.9824426378627895,-0.8613139302690056,1.121128707593784,True
1,log2fc_pos_pre,OOWWWWOW,OOOWWWOW,3,4,1.3063792047030507,-0.8613139302690056,-2.1676931349720565,False
1,log2fc_pos_pre,OWOWWWOW,OOOWWWOW,3,4,-1.7803924868961678,-0.8613139302690056,0.9190785566271622,True
1,log2fc_pos_pre,WOOWWWOW,OOOWWWOW,3,4,-1.495557229842195,-0.8613139302690056,0.6342432995731895,True
1,log2fc_pos_pre,OOOWWWWW,OOOWWWWO,3,4,-1.9824426378627895,-0.7088631196575326,1.273579518205257,True
1,log2fc_pos_pre,OOWWWWWO,OOOWWWWO,3,4,-0.2533064876925888,-0.7088631196575326,-0.4555566319649438,False
1,log2fc_pos_pre,OWOWWWWO,OOOWWWWO,3,4,-3.2591344242698734,-0.7088631196575326,2.550271304612341,True
1,log2fc_pos_pre,WOOWWWWO,OOOWWWWO,3,4,-2.1116336694031848,-0.7088631196575326,1.4027705497456522,True
1,log2fc_pos_pre,OOWWWWWW,OOOWWWWW,2,3,0.7049014301277333,-1.9824426378627895,-2.687344067990523,False
1,log2fc_pos_pre,OWOWWWWW,OOOWWWWW,2,3,-0.5526953315691693,-1.9824426378627895,-1.4297473062936201,False
1,log2fc_pos_pre,WOOWWWWW,OOOWWWWW,2,3,-0.0368548155939417,-1.9824426378627895,-1.9455878222688479,False
1,log2fc_pos_pre,OOWOOOOW,OOWOOOOO,6,7,0.472802172442081,2.5463137194658465,2.0735115470237657,True
1,log2fc_pos_pre,OOWOOOWO,OOWOOOOO,6,7,0.3877316964641493,2.5463137194658465,2.1585820230016974,True
1,log2fc_pos_pre,OOWOOWOO,OOWOOOOO,6,7,0.5970816514024828,2.5463137194658465,1.9492320680633637,True
1,log2fc_pos_pre,OOWOWOOO,OOWOOOOO,6,7,-1.1160437064018596,2.5463137194658465,3.662357425867706,True
1,log2fc_pos_pre,OOWWOOOO,OOWOOOOO,6,7,2.3726673205524893,2.5463137194658465,0.1736463989133572,True
1,log2fc_pos_pre,OWWOOOOO,OOWOOOOO,6,7,1.9076687110378705,2.5463137194658465,0.638645008427976,True
1,log2fc_pos_pre,WOWOOOOO,OOWOOOOO,6,7,2.132771640008578,2.5463137194658465,0.4135420794572684,True
1,log2fc_pos_pre,OOWOOOWW,OOWOOOOW,5,6,-2.1557779006448463,0.472802172442081,2.628580073086927,True
1,log2fc_pos_pre,OOWOOWOW,OOWOOOOW,5,6,0.6442849890918927,0.472802172442081,-0.1714828166498117,False
1,log2fc_pos_pre,OOWOWOOW,OOWOOOOW,5,6,1.0808565382869686,0.472802172442081,-0.6080543658448876,False
1,log2fc_pos_pre,OOWWOOOW,OOWOOOOW,5,6,0.2138466319822177,0.472802172442081,0.2589555404598633,True
1,log2fc_pos_pre,OWWOOOOW,OOWOOOOW,5,6,0.0787919621096982,0.472802172442081,0.3940102103323828,True
1,log2fc_pos_pre,WOWOOOOW,OOWOOOOW,5,6,0.4746633528953901,0.472802172442081,-0.0018611804533090748,False
1,log2fc_pos_pre,OOWOOOWW,OOWOOOWO,5,6,-2.1557779006448463,0.3877316964641493,2.5435095971089954,True
1,log2fc_pos_pre,OOWOOWWO,OOWOOOWO,5,6,-1.2715436727750906,0.3877316964641493,1.65927536923924,True
1,log2fc_pos_pre,OOWOWOWO,OOWOOOWO,5,6,0.061838380608222,0.3877316964641493,0.3258933158559273,True
1,log2fc_pos_pre,OOWWOOWO,OOWOOOWO,5,6,0.5727626977636286,0.3877316964641493,-0.18503100129947936,False
1,log2fc_pos_pre,OWWOOOWO,OOWOOOWO,5,6,-1.340623489453802,0.3877316964641493,1.7283551859179513,True
1,log2fc_pos_pre,WOWOOOWO,OOWOOOWO,5,6,-2.0933624112459857,0.3877316964641493,2.4810941077101347,True
1,log2fc_pos_pre,OOWOOWWW,OOWOOOWW,4,5,-2.0331100599082563,-2.1557779006448463,-0.12266784073658998,False
1,log2fc_pos_pre,OOWOWOWW,OOWOOOWW,4,5,-2.4100525904660826,-2.1557779006448463,0.25427468982123624,True
1,log2fc_pos_pre,OOWWOOWW,OOWOOOWW,4,5,-1.43193090711244,-2.1557779006448463,-0.7238469935324063,False
1,log2fc_pos_pre,OWWOOOWW,OOWOOOWW,4,5,-4.722573138118677,-2.1557779006448463,2.5667952374738308,True
1,log2fc_pos_pre,WOWOOOWW,OOWOOOWW,4,5,-4.16101849602568,-2.1557779006448463,2.005240595380834,True
1,log2fc_pos_pre,OOWOOWOW,OOWOOWOO,5,6,0.6442849890918927,0.5970816514024828,-0.047203337689409874,False
1,log2fc_pos_pre,OOWOOWWO,OOWOOWOO,5,6,-1.2715436727750906,0.5970816514024828,1.8686253241775734,True
1,log2fc_pos_pre,OOWOWWOO,OOWOOWOO,5,6,0.7808068144619833,0.5970816514024828,-0.18372516305950048,False
1,log2fc_pos_pre,OOWWOWOO,OOWOOWOO,5,6,1.3532994845832536,0.5970816514024828,-0.7562178331807707,False
1,log2fc_pos_pre,OWWOOWOO,OOWOOWOO,5,6,-0.1379492245940932,0.5970816514024828,0.735030875996576,True
1,log2fc_pos_pre,WOWOOWOO,OOWOOWOO,5,6,-0.1366425921177549,0.5970816514024828,0.7337242435202377,True
1,log2fc_pos_pre,OOWOOWWW,OOWOOWOW,4,5,-2.0331100599082563,0.6442849890918927,2.677395049000149,True
1,log2fc_pos_pre,OOWOWWOW,OOWOOWOW,4,5,0.5913732609229141,0.6442849890918927,0.0529117281689786,True
1,log2fc_pos_pre,OOWWOWOW,OOWOOWOW,4,5,0.9213447819010984,0.6442849890918927,-0.2770597928092057,False
1,log2fc_pos_pre,OWWOOWOW,OOWOOWOW,4,5,0.5966791017563532,0.6442849890918927,0.0476058873355395,True
1,log2fc_pos_pre,WOWOOWOW,OOWOOWOW,4,5,1.5597991817088956,0.6442849890918927,-0.915514192617003,False
1,log2fc_pos_pre,OOWOOWWW,OOWOOWWO,4,5,-2.0331100599082563,-1.2715436727750906,0.7615663871331657,True
1,log2fc_pos_pre,OOWOWWWO,OOWOOWWO,4,5,-1.8269685782216036,-1.2715436727750906,0.555424905446513,True
